order_id,customer_id,order_date,status,region_code
972,346,2025-04-05 01:03:55,DELIVERED,NORTH
973,366,2025-10-09 21:07:57,PLACED,EAST
974,,2024-06-22 11:51:16,DELIVERED,NORTH
975,180,2024-05-10 13:29:38,DELIVERED,SOUTH
976,442,2025-03-02 17:25:04,DELIVERED,WEST
977,537,2026-06-03 00:24:11,DELIVERED,NORTH
978,,2024-06-06 02:07:41,DELIVERED,NORTH
979,310,2025-10-18 09:03:24,DELIVERED,SOUTH
980,82,2025-11-04 07:38:18,RETURNED,SOUTH
981,527,2026-04-17 13:15:11,CANCELLED,SOUTH
982,,2026-06-09 15:30:57,DELIVERED,WEST
983,191,2025-03-06 01:51:29,DELIVERED,NORTH
984,292,2025-02-27 00:00:00,PLACED,SOUTH
985,133,2025-03-02 20:07:05,SHIPPED,CENTRAL
986,100,2024-12-09 19:32:42,SHIPPED,EAST
987,472,2026-07-02 07:01:43,DELIVERED,CENTRAL
988,572,2024-01-20 12:32:24,DELIVERED,EAST
989,474,2026-02-14 03:07:23,SHIPPED,SOUTH
990,34,2026-06-06 12:06:11,RETURNED,WEST
991,213,2026-04-02 16:36:41,DELIVERED,EAST
992,479,2024-02-15 22:14:49,SHIPPED,CENTRAL
993,442,2025-10-07 06:58:23,RETURNED,NORTH
994,503,2024-12-30 14:56:32,DELIVERED,CENTRAL
995,127,2024-05-30 15:40:11,DELIVERED,SOUTH
996,183,2024-09-04 04:19:51,DELIVERED,WEST
997,223,2025-10-11 14:52:48,RETURNED,EAST
998,109,2025-05-08 15:30:51,DELIVERED,CENTRAL
999,507,2025-12-21 15:57:55,SHIPPED,WEST
1000,410,2025-03-24 00:37:21,PLACED,EAST
1001,101,2025-08-18 12:27:05,DELIVERED,WEST
1002,30,2024-12-14 06:30:23,PLACED,CENTRAL
1003,585,2025-09-27 00:14:47,RETURNED,EAST
1004,484,2024-05-21 07:28:28,RETURNED,NORTH
1005,399,2026-05-07 14:11:24,DELIVERED,SOUTH
1006,378,2025-01-06 18:19:19,SHIPPED,SOUTH
1007,32,2024-11-17 13:47:25,DELIVERED,WEST
1008,248,2024-10-01 18:29:08,RETURNED,CENTRAL
1009,340,2024-09-04 00:00:00,SHIPPED,NORTH
1010,,2025-09-23 05:42:11,CANCELLED,WEST
1011,428,2025-02-07 22:35:34,CANCELLED,CENTRAL
1012,547,2024-02-06 20:21:01,DELIVERED,NORTH
1013,41,2025-07-18 11:32:14,DELIVERED,CENTRAL
1014,128,2024-06-09 23:20:45,PLACED,EAST
1015,115,2024-09-19 11:02:30,DELIVERED,EAST
1016,495,2024-11-22 08:32:09,SHIPPED,EAST
1017,504,2025-01-15 04:08:15,DELIVERED,EAST
1018,462,2025-02-04 00:00:00,DELIVERED,CENTRAL
1019,535,2025-03-24 01:27:57,PLACED,EAST
1020,315,2024-09-02 21:56:34,DELIVERED,EAST
1021,302,2024-08-27 21:59:18,DELIVERED,SOUTH
1022,394,2025-02-03 17:03:14,DELIVERED,NORTH
1023,152,2026-06-26 13:51:04,PLACED,EAST
1024,530,2025-09-22 10:59:04,DELIVERED,SOUTH
1025,514,2025-05-03 05:48:46,DELIVERED,WEST
1026,174,2026-03-26 22:14:59,DELIVERED,WEST
1027,,2024-04-10 14:09:06,DELIVERED,EAST
1028,123,2024-11-01 22:32:15,DELIVERED,WEST
1029,13,2026-03-25 04:32:51,CANCELLED,SOUTH
1030,,2024-06-02 00:00:00,RETURNED,CENTRAL
1031,548,2026-04-15 07:59:36,CANCELLED,NORTH
1032,251,2025-02-01 19:03:31,DELIVERED,SOUTH
1033,251,2024-12-20 17:07:46,DELIVERED,WEST
1034,273,2026-05-07 11:08:38,SHIPPED,SOUTH
1035,136,2026-03-22 18:21:47,DELIVERED,SOUTH
1036,596,2026-01-11 10:22:26,DELIVERED,CENTRAL
1037,75,2024-11-01 03:17:08,DELIVERED,WEST
1038,556,2026-07-04 13:31:30,SHIPPED,WEST
1039,,2025-10-29 14:27:06,CANCELLED,NORTH
1040,200,2026-07-03 21:10:58,CANCELLED,CENTRAL
1041,258,2025-09-24 12:21:20,DELIVERED,WEST
1042,495,2026-03-09 18:46:27,SHIPPED,EAST
1043,350,2025-03-03 15:29:36,DELIVERED,CENTRAL
1044,187,2026-01-27 10:18:59,PLACED,CENTRAL
1045,68,2025-11-02 02:41:00,DELIVERED,NORTH
1046,552,2024-10-10 17:53:49,SHIPPED,NORTH
1047,514,2025-04-19 09:32:02,DELIVERED,CENTRAL
1048,216,2026-06-06 00:44:13,DELIVERED,EAST
1049,176,2024-09-02 08:32:52,DELIVERED,SOUTH
1050,486,2026-07-13 15:46:10,DELIVERED,EAST
1051,311,2025-07-30 00:05:43,PLACED,EAST
1052,323,2025-11-29 14:19:29,DELIVERED,CENTRAL
1053,414,2024-03-26 22:00:36,RETURNED,EAST
1054,468,2025-03-01 23:11:23,PLACED,SOUTH
1055,302,2025-08-03 04:09:51,PLACED,WEST
1056,574,2024-11-05 20:06:53,DELIVERED,CENTRAL
1057,110,2024-04-25 14:50:11,SHIPPED,EAST
1058,482,2024-03-12 11:00:08,DELIVERED,WEST
1059,499,2025-01-23 02:56:19,SHIPPED,CENTRAL
1060,58,2025-06-16 08:28:52,SHIPPED,EAST
1061,484,2024-07-27 14:29:51,CANCELLED,NORTH
1062,424,2024-08-23 18:29:31,CANCELLED,CENTRAL
1063,91,2025-11-11 19:33:42,SHIPPED,CENTRAL
1064,571,2026-04-04 22:08:21,CANCELLED,NORTH
1065,322,2025-07-15 03:36:57,RETURNED,WEST
1066,329,2025-12-28 12:28:25,SHIPPED,EAST
1067,266,2025-01-31 16:25:40,DELIVERED,NORTH
1068,438,2025-09-07 15:25:56,CANCELLED,NORTH
1069,525,2025-08-03 04:08:00,PLACED,WEST
1070,335,2026-04-17 00:16:12,DELIVERED,CENTRAL
1071,78,2026-05-28 04:09:55,PLACED,CENTRAL
1072,526,2024-05-16 06:49:15,DELIVERED,WEST
1073,75,2025-10-31 10:51:30,CANCELLED,WEST
1074,156,2025-05-28 07:18:09,PLACED,CENTRAL
1075,443,2024-02-03 00:00:00,DELIVERED,EAST
1076,20,2024-01-14 06:18:58,SHIPPED,WEST
1077,599,2025-05-22 09:14:57,DELIVERED,SOUTH
1078,364,2026-06-15 02:45:12,SHIPPED,SOUTH
1079,27,2026-04-08 15:24:55,DELIVERED,NORTH
1080,71,2025-05-23 16:37:57,CANCELLED,SOUTH
1081,168,2025-10-21 02:26:25,RETURNED,SOUTH
1082,364,2024-02-12 09:41:06,PLACED,WEST
1083,27,2025-11-20 15:44:50,CANCELLED,SOUTH
1084,409,2024-11-04 13:45:05,SHIPPED,WEST
1085,180,2026-02-26 03:16:09,RETURNED,CENTRAL
1086,124,2026-01-29 19:17:01,DELIVERED,EAST
1087,196,2024-11-22 17:34:33,RETURNED,CENTRAL
1088,115,2025-12-10 20:28:14,PLACED,WEST
1089,103,2025-07-04 23:28:11,DELIVERED,EAST
1090,308,2024-12-22 07:07:01,RETURNED,NORTH
1091,483,2024-01-25 14:55:54,RETURNED,EAST
1092,47,2024-08-06 15:00:41,CANCELLED,SOUTH
1093,160,2024-08-05 00:00:00,DELIVERED,NORTH
1094,301,2025-07-31 10:07:51,DELIVERED,SOUTH
1095,532,2024-08-23 03:52:26,DELIVERED,SOUTH
1096,167,2024-02-16 13:44:24,DELIVERED,EAST
1097,272,2025-05-13 18:27:33,PLACED,NORTH
1098,36,2024-08-12 05:24:55,RETURNED,NORTH
1099,538,2024-09-20 16:22:28,SHIPPED,NORTH
1100,430,2024-04-13 00:48:08,PLACED,WEST
1101,550,2025-11-15 03:53:32,PLACED,CENTRAL
1102,,2026-01-09 19:38:36,DELIVERED,EAST
1103,375,2024-05-29 17:59:19,DELIVERED,CENTRAL
1104,133,2024-08-09 12:20:48,SHIPPED,NORTH
1105,290,2024-06-12 11:11:31,SHIPPED,EAST
1106,337,2025-12-18 22:10:10,DELIVERED,CENTRAL
1107,274,2024-07-23 14:23:47,DELIVERED,EAST
1108,36,2025-08-21 02:57:33,DELIVERED,SOUTH
1109,,2024-02-22 23:51:48,CANCELLED,SOUTH
1110,586,2026-01-16 20:38:32,DELIVERED,EAST
1111,592,2025-09-22 03:59:01,DELIVERED,SOUTH
1112,451,2024-07-02 00:36:55,DELIVERED,CENTRAL
1113,191,2025-01-31 13:41:35,DELIVERED,WEST
1114,99,2025-06-15 00:00:00,DELIVERED,EAST
1115,27,2026-04-24 00:23:33,PLACED,SOUTH
1116,124,2026-05-05 02:48:50,DELIVERED,SOUTH
1117,447,2026-05-09 12:27:52,RETURNED,NORTH
1118,187,2025-09-09 14:02:24,CANCELLED,CENTRAL
1119,228,2024-01-26 23:20:18,SHIPPED,EAST
1120,577,2026-04-04 04:46:04,DELIVERED,CENTRAL
1121,544,2024-09-16 01:01:11,DELIVERED,NORTH
1122,232,2024-08-24 04:52:30,DELIVERED,CENTRAL
1123,51,2025-09-14 17:37:22,SHIPPED,CENTRAL
1124,480,2025-05-15 00:00:00,PLACED,EAST
1125,570,2025-04-29 01:29:22,SHIPPED,CENTRAL
1126,421,2024-08-05 22:53:06,PLACED,SOUTH
1127,249,2025-08-30 18:25:11,DELIVERED,WEST
1128,359,2024-04-19 13:36:36,SHIPPED,EAST
1129,600,2024-08-23 21:14:12,SHIPPED,SOUTH
1130,12,2024-07-01 04:57:47,DELIVERED,CENTRAL
1131,483,2024-12-26 16:20:29,DELIVERED,EAST
1132,466,2024-08-26 17:28:45,PLACED,EAST
1133,42,2025-08-15 15:24:52,CANCELLED,EAST
1134,600,2024-09-18 16:29:42,CANCELLED,WEST
1135,106,2024-05-17 14:14:20,RETURNED,CENTRAL
1136,248,2026-02-07 05:28:54,CANCELLED,WEST
1137,287,2025-03-04 13:00:58,RETURNED,CENTRAL
1138,258,2025-07-08 01:17:48,PLACED,NORTH
1139,600,2026-02-07 22:02:45,SHIPPED,WEST
1140,500,2026-05-20 23:19:15,DELIVERED,CENTRAL
1141,392,2024-03-06 09:38:51,DELIVERED,CENTRAL
1142,101,2026-06-13 04:52:30,PLACED,SOUTH
1143,432,2025-09-03 15:52:52,DELIVERED,NORTH
1144,472,2026-06-09 15:50:52,CANCELLED,NORTH
1145,443,2024-02-09 00:00:00,SHIPPED,SOUTH
1146,102,2025-03-30 00:52:13,RETURNED,NORTH
1147,260,2025-07-11 01:09:51,CANCELLED,EAST
1148,284,2025-11-23 20:20:44,DELIVERED,EAST
1149,270,2024-09-06 11:18:28,SHIPPED,CENTRAL
1150,357,2024-09-24 06:47:15,CANCELLED,NORTH
1151,234,2025-05-06 17:14:53,CANCELLED,NORTH
1152,416,2025-05-01 02:39:54,DELIVERED,SOUTH
1153,498,2025-06-28 15:05:17,DELIVERED,WEST
1154,173,2025-05-16 09:21:24,PLACED,SOUTH
1155,574,2025-04-05 03:16:26,DELIVERED,CENTRAL
1156,78,2024-11-04 13:04:33,PLACED,CENTRAL
1157,270,2024-08-14 10:31:46,DELIVERED,CENTRAL
1158,395,2024-06-09 23:27:29,CANCELLED,EAST
1159,332,2024-12-15 06:04:41,DELIVERED,NORTH
1160,281,2024-02-10 22:44:30,DELIVERED,SOUTH
1161,222,2024-08-13 20:02:10,PLACED,SOUTH
1162,495,2025-11-12 21:14:17,DELIVERED,CENTRAL
1163,191,2026-03-16 13:44:33,DELIVERED,CENTRAL
1164,268,2025-07-19 09:44:41,CANCELLED,EAST
1165,241,2025-05-12 08:13:59,DELIVERED,NORTH
1166,253,2026-04-16 04:21:44,DELIVERED,NORTH
1167,520,2026-01-09 00:47:14,DELIVERED,NORTH
1168,357,2026-05-10 17:19:55,CANCELLED,SOUTH
1169,55,2025-12-15 22:56:55,DELIVERED,WEST
1170,176,2024-02-04 08:30:49,DELIVERED,CENTRAL
1171,489,2024-08-17 00:00:00,PLACED,EAST
1172,584,2025-01-26 11:41:27,RETURNED,NORTH
1173,137,2025-09-07 13:07:20,SHIPPED,WEST
1174,312,2025-05-28 11:10:21,SHIPPED,CENTRAL
1175,553,2026-06-30 16:11:28,DELIVERED,NORTH
1176,367,2026-07-01 13:38:12,PLACED,NORTH
1177,166,2024-10-29 07:55:15,SHIPPED,CENTRAL
1178,186,2024-02-15 19:22:32,DELIVERED,WEST
1179,97,2025-09-18 21:37:53,DELIVERED,WEST
1180,486,2024-08-03 04:00:30,CANCELLED,SOUTH
1181,441,2025-01-26 11:46:04,DELIVERED,SOUTH
1182,360,2024-05-06 17:05:25,DELIVERED,NORTH
1183,,2026-07-30 00:00:00,PLACED,CENTRAL
1184,173,2024-01-03 00:00:00,RETURNED,CENTRAL
1185,314,2024-02-12 22:59:57,CANCELLED,CENTRAL
1186,177,2024-10-19 19:07:18,DELIVERED,WEST
1187,354,2024-05-30 15:08:46,CANCELLED,SOUTH
1188,452,2024-10-02 00:00:00,DELIVERED,WEST
1189,,2026-04-15 02:48:07,CANCELLED,NORTH
1190,299,2024-06-16 10:08:25,DELIVERED,SOUTH
1191,103,2026-02-12 01:46:33,SHIPPED,SOUTH
1192,466,2026-05-01 06:11:28,CANCELLED,WEST
1193,68,2025-06-09 14:22:35,SHIPPED,SOUTH
1194,193,2025-09-20 00:49:33,PLACED,NORTH
1195,102,2026-03-18 13:10:54,PLACED,EAST
1196,545,2026-03-21 09:22:20,DELIVERED,CENTRAL
1197,139,2025-11-26 19:05:33,DELIVERED,EAST
1198,446,2025-08-08 18:04:29,PLACED,NORTH
1199,496,2025-08-26 23:50:14,DELIVERED,EAST
1200,541,2024-03-05 16:10:25,SHIPPED,NORTH
1201,585,2026-04-23 04:34:02,SHIPPED,EAST
1202,49,2025-04-15 14:38:33,DELIVERED,EAST
1203,445,2026-02-28 17:35:14,DELIVERED,SOUTH
1204,46,2024-11-29 04:53:05,PLACED,SOUTH
1205,75,2024-11-12 07:03:54,DELIVERED,CENTRAL
1206,,2025-08-15 14:55:50,SHIPPED,NORTH
1207,,2025-01-08 10:17:28,DELIVERED,EAST
1208,234,2025-07-31 00:00:00,RETURNED,WEST
1209,253,2025-02-05 01:50:43,CANCELLED,WEST
1210,318,2024-11-14 06:20:28,RETURNED,EAST
1211,,2025-10-04 13:36:41,DELIVERED,SOUTH
1212,11,2025-09-06 08:08:00,PLACED,WEST
1213,73,2024-06-26 00:00:00,PLACED,WEST
1214,172,2025-02-02 10:58:54,RETURNED,WEST
1215,584,2025-02-10 05:23:47,PLACED,NORTH
1216,207,2024-05-14 09:04:04,DELIVERED,WEST
1217,37,2025-12-29 11:59:01,DELIVERED,NORTH
1218,189,2024-05-09 21:07:59,DELIVERED,NORTH
1219,449,2024-08-09 18:25:49,DELIVERED,NORTH
1220,194,2024-11-22 21:26:58,DELIVERED,NORTH
1221,350,2025-01-24 14:34:56,RETURNED,EAST
1222,58,2025-08-30 21:09:49,DELIVERED,EAST
1223,200,2025-06-05 00:00:00,DELIVERED,WEST
1224,252,2026-07-23 15:30:45,DELIVERED,CENTRAL
1225,326,2024-03-29 02:25:07,PLACED,NORTH
1226,174,2025-05-14 16:12:52,DELIVERED,SOUTH
1227,7,2025-08-15 04:39:55,PLACED,NORTH
1228,123,2024-12-14 18:38:25,DELIVERED,NORTH
1229,488,2026-06-06 18:45:40,DELIVERED,EAST
1230,244,2026-02-01 01:29:22,DELIVERED,EAST
1231,491,2024-08-25 21:23:43,DELIVERED,EAST
1232,179,2025-08-26 10:31:54,RETURNED,SOUTH
1233,,2025-04-10 19:30:14,PLACED,WEST
1234,233,2025-09-16 20:15:24,PLACED,EAST
1235,428,2025-12-16 11:43:27,DELIVERED,WEST
1236,346,2025-05-21 10:34:13,DELIVERED,SOUTH
1237,223,2024-10-23 15:41:38,DELIVERED,CENTRAL
1238,419,2025-08-05 06:10:37,DELIVERED,SOUTH
1239,556,2025-12-03 15:42:17,DELIVERED,CENTRAL
1240,346,2026-05-07 00:36:30,CANCELLED,WEST
1241,454,2024-02-07 00:38:52,DELIVERED,WEST
1242,577,2024-08-30 02:43:15,DELIVERED,CENTRAL
1243,422,2025-05-06 15:37:41,DELIVERED,SOUTH
1244,544,2024-02-24 20:08:24,DELIVERED,NORTH
1245,,2024-03-22 22:45:48,DELIVERED,NORTH
1246,208,2024-08-21 22:53:03,RETURNED,EAST
1247,324,2026-06-25 08:32:14,RETURNED,WEST
1248,297,2025-04-16 01:37:28,PLACED,CENTRAL
1249,168,2025-10-06 23:15:04,PLACED,CENTRAL
1250,481,2025-03-12 21:11:10,DELIVERED,SOUTH
1251,151,2025-11-22 03:13:09,PLACED,NORTH
1252,389,2026-01-10 19:22:36,SHIPPED,NORTH
1253,372,2025-11-15 23:18:17,DELIVERED,SOUTH
1254,,2026-02-02 22:24:13,RETURNED,CENTRAL
1255,88,2025-07-28 17:24:46,PLACED,SOUTH
1256,154,2024-06-21 09:19:44,RETURNED,SOUTH
1257,86,2025-07-05 00:00:00,DELIVERED,WEST
1258,428,2024-09-19 15:01:10,DELIVERED,EAST
1259,533,2024-02-06 00:00:00,DELIVERED,SOUTH
1260,314,2025-02-12 17:34:41,DELIVERED,WEST
1261,470,2024-05-04 15:43:12,DELIVERED,NORTH
1262,11,2026-06-10 03:19:09,PLACED,WEST
1263,398,2024-02-25 21:32:57,DELIVERED,EAST
1264,525,2025-10-21 11:02:14,DELIVERED,EAST
1265,268,2026-05-08 02:19:04,SHIPPED,EAST
1266,87,2025-05-09 00:00:00,CANCELLED,NORTH
1267,110,2025-01-12 00:00:00,PLACED,EAST
1268,243,2024-05-15 18:01:34,CANCELLED,NORTH
1269,350,2024-04-19 08:03:36,SHIPPED,WEST
1270,109,2024-07-08 11:41:03,PLACED,SOUTH
1271,84,2024-10-15 00:00:00,PLACED,NORTH
1272,239,2024-11-22 13:32:02,PLACED,NORTH
1273,198,2026-01-09 12:12:38,CANCELLED,WEST
1274,295,2026-07-08 08:21:08,CANCELLED,NORTH
1275,82,2024-09-30 04:11:49,RETURNED,EAST
1276,194,2024-07-11 15:26:21,DELIVERED,NORTH
1277,234,2024-09-09 07:35:23,DELIVERED,CENTRAL
1278,293,2024-12-05 01:15:23,DELIVERED,EAST
1279,258,2025-03-13 00:00:00,DELIVERED,NORTH
1280,62,2025-10-30 00:00:00,PLACED,WEST
1281,91,2025-05-09 14:44:22,DELIVERED,EAST
1282,68,2026-06-03 05:21:22,SHIPPED,EAST
1283,492,2025-07-29 11:07:50,DELIVERED,WEST
1284,195,2024-12-20 08:37:04,DELIVERED,NORTH
1285,473,2025-05-18 21:18:25,RETURNED,WEST
1286,464,2024-08-25 04:30:13,PLACED,WEST
1287,,2024-08-04 14:24:09,DELIVERED,WEST
1288,410,2025-07-22 02:39:32,PLACED,SOUTH
1289,223,2024-05-27 08:07:22,PLACED,WEST
1290,23,2026-02-11 13:31:27,DELIVERED,EAST
1291,285,2024-12-19 18:44:10,SHIPPED,CENTRAL
1292,164,2026-01-27 01:25:54,RETURNED,NORTH
1293,332,2026-01-10 12:40:24,DELIVERED,SOUTH
1294,222,2025-10-08 18:28:55,DELIVERED,EAST
1295,319,2025-10-28 10:11:00,DELIVERED,CENTRAL
1296,383,2024-07-18 00:00:00,DELIVERED,WEST
1297,428,2025-01-17 07:38:25,SHIPPED,EAST
1298,321,2026-01-09 17:33:48,DELIVERED,CENTRAL
1299,200,2024-07-16 11:51:21,RETURNED,CENTRAL
1300,243,2025-01-21 23:05:10,DELIVERED,WEST
1301,98,2025-08-19 17:54:06,DELIVERED,CENTRAL
1302,474,2026-07-25 00:00:00,RETURNED,EAST
1303,198,2025-03-05 01:52:07,DELIVERED,EAST
1304,253,2024-12-12 22:28:10,DELIVERED,EAST
1305,576,2024-08-14 23:45:20,DELIVERED,EAST
1306,550,2024-11-06 18:42:55,CANCELLED,SOUTH
1307,124,2025-04-04 05:29:47,DELIVERED,SOUTH
1308,255,2025-08-07 02:37:41,DELIVERED,NORTH
1309,304,2024-02-09 00:00:00,PLACED,WEST
1310,152,2025-11-24 21:37:38,DELIVERED,CENTRAL
1311,322,2024-06-16 09:01:11,RETURNED,WEST
1312,465,2025-03-18 08:43:33,SHIPPED,SOUTH
1313,,2024-03-22 10:29:20,CANCELLED,CENTRAL
1314,385,2026-05-04 14:13:32,PLACED,WEST
1315,335,2024-02-23 15:31:13,DELIVERED,EAST
1316,524,2024-03-27 18:34:52,DELIVERED,SOUTH
1317,144,2024-08-23 10:56:11,PLACED,SOUTH
1318,369,2025-07-08 16:56:45,DELIVERED,WEST
1319,411,2026-04-26 19:13:31,PLACED,WEST
1320,159,2026-05-01 10:33:23,CANCELLED,SOUTH
1321,268,2024-12-19 00:00:00,SHIPPED,CENTRAL
1322,231,2026-01-13 14:58:38,PLACED,SOUTH
1323,141,2026-02-16 15:07:10,DELIVERED,WEST
1324,20,2026-03-03 00:00:00,DELIVERED,WEST
1325,425,2026-05-04 10:38:42,PLACED,SOUTH
1326,597,2026-02-02 11:08:42,PLACED,NORTH
1327,169,2025-09-08 00:00:00,SHIPPED,CENTRAL
1328,289,2025-02-16 16:01:39,DELIVERED,CENTRAL
1329,263,2025-06-03 14:31:56,SHIPPED,EAST
1330,463,2024-02-14 18:23:36,DELIVERED,CENTRAL
1331,116,2024-03-05 17:12:02,DELIVERED,NORTH
1332,205,2026-06-04 18:51:24,DELIVERED,EAST
1333,311,2025-07-14 16:45:21,DELIVERED,SOUTH
1334,259,2024-12-02 00:00:00,DELIVERED,EAST
1335,342,2024-11-16 13:23:10,DELIVERED,WEST
1336,401,2026-07-23 21:12:50,DELIVERED,WEST
1337,255,2024-04-30 15:54:04,DELIVERED,NORTH
1338,12,2025-03-02 00:05:04,RETURNED,EAST
1339,164,2024-05-31 01:05:48,PLACED,SOUTH
1340,382,2024-04-28 05:11:42,SHIPPED,NORTH
1341,,2024-07-05 12:46:37,DELIVERED,EAST
1342,210,2024-07-05 22:02:30,RETURNED,NORTH
1343,179,2024-01-23 06:47:04,PLACED,SOUTH
1344,571,2025-02-28 07:11:39,SHIPPED,CENTRAL
1345,157,2024-11-30 00:00:00,PLACED,WEST
1346,477,2025-10-02 16:17:26,SHIPPED,NORTH
1347,,2024-04-07 21:11:31,RETURNED,EAST
1348,208,2025-02-19 05:05:10,PLACED,EAST
1349,459,2024-01-04 00:38:54,RETURNED,NORTH
1350,446,2026-05-18 06:57:26,RETURNED,WEST
1351,49,2025-03-21 02:07:55,DELIVERED,CENTRAL
1352,558,2024-09-11 14:26:16,DELIVERED,EAST
1353,329,2025-06-22 17:11:03,DELIVERED,CENTRAL
1354,356,2025-03-30 07:18:32,PLACED,WEST
1355,443,2024-05-14 06:55:26,DELIVERED,SOUTH
1356,478,2025-12-01 05:52:36,DELIVERED,SOUTH
1357,149,2026-07-19 04:36:15,DELIVERED,SOUTH
1358,211,2025-09-07 17:00:20,PLACED,WEST
1359,558,2024-03-06 00:00:00,DELIVERED,CENTRAL
1360,169,2024-12-18 07:03:28,DELIVERED,EAST
1361,383,2026-05-01 23:43:27,RETURNED,CENTRAL
1362,591,2025-06-29 11:14:15,DELIVERED,NORTH
1363,160,2024-10-19 13:29:36,DELIVERED,CENTRAL
1364,74,2025-04-21 05:14:00,SHIPPED,WEST
1365,99,2024-10-23 17:14:28,PLACED,NORTH
1366,74,2024-04-14 02:45:20,SHIPPED,NORTH
1367,413,2024-01-17 10:01:13,DELIVERED,EAST
1368,312,2025-10-27 16:31:41,DELIVERED,WEST
1369,504,2024-02-18 00:00:00,DELIVERED,EAST
1370,393,2026-04-17 08:01:17,DELIVERED,WEST
1371,360,2026-01-31 00:00:00,RETURNED,WEST
1372,89,2026-01-07 16:30:12,SHIPPED,NORTH
1373,97,2025-12-07 07:55:48,DELIVERED,EAST
1374,36,2025-05-16 13:33:34,DELIVERED,WEST
1375,11,2024-07-18 10:30:29,DELIVERED,NORTH
1376,515,2024-10-08 12:51:58,DELIVERED,CENTRAL
1377,50,2025-01-28 08:08:26,DELIVERED,CENTRAL
1378,301,2024-09-09 19:37:03,PLACED,CENTRAL
1379,159,2024-04-29 08:04:53,SHIPPED,WEST
1380,181,2025-08-08 05:07:30,PLACED,SOUTH
1381,598,2026-02-05 09:27:36,SHIPPED,WEST
1382,119,2024-06-06 17:36:02,SHIPPED,SOUTH
1383,577,2024-02-06 18:47:14,DELIVERED,EAST
1384,538,2025-07-26 02:46:58,DELIVERED,NORTH
1385,,2025-11-08 00:00:00,DELIVERED,WEST
1386,367,2026-01-07 07:19:18,DELIVERED,SOUTH
1387,124,2024-02-07 10:51:32,SHIPPED,CENTRAL
1388,560,2025-08-02 00:00:00,DELIVERED,WEST
1389,190,2026-06-23 00:00:00,DELIVERED,CENTRAL
1390,308,2024-07-25 00:00:00,DELIVERED,WEST
1391,13,2024-06-24 03:43:15,DELIVERED,EAST
1392,,2024-07-31 22:02:02,DELIVERED,SOUTH
1393,194,2026-01-07 12:19:08,DELIVERED,SOUTH
1394,555,2024-04-20 04:02:05,PLACED,SOUTH
1395,70,2026-01-12 01:30:51,DELIVERED,NORTH
1396,424,2025-07-15 21:59:33,RETURNED,EAST
1397,44,2025-05-12 20:38:34,DELIVERED,NORTH
1398,383,2025-08-30 01:11:37,DELIVERED,SOUTH
1399,522,2025-09-23 12:36:18,DELIVERED,SOUTH
1400,510,2024-04-26 14:16:06,DELIVERED,NORTH
1401,150,2024-03-03 01:23:23,DELIVERED,WEST
1402,350,2025-04-16 11:11:02,CANCELLED,CENTRAL
1403,482,2026-03-05 11:51:49,DELIVERED,CENTRAL
1404,588,2024-08-01 05:41:50,DELIVERED,NORTH
1405,546,2026-03-14 03:04:00,DELIVERED,NORTH
1406,278,2025-03-24 20:43:24,DELIVERED,SOUTH
1407,246,2026-05-29 06:33:57,SHIPPED,EAST
1408,422,2025-03-08 16:03:28,SHIPPED,WEST
1409,143,2025-04-03 06:58:03,SHIPPED,EAST
1410,210,2025-12-19 18:20:58,DELIVERED,SOUTH
1411,299,2025-01-18 17:50:20,SHIPPED,EAST
1412,509,2025-08-05 12:57:43,SHIPPED,WEST
1413,471,2026-04-14 20:02:43,DELIVERED,EAST
1414,386,2026-05-05 00:00:00,RETURNED,NORTH
1415,261,2026-02-08 01:00:38,DELIVERED,CENTRAL
1416,582,2025-10-15 05:07:21,SHIPPED,NORTH
1417,502,2026-07-13 17:20:25,PLACED,WEST
1418,186,2024-07-09 00:00:00,DELIVERED,NORTH
1419,111,2026-05-02 01:12:55,DELIVERED,SOUTH
1420,434,2024-11-14 00:00:00,PLACED,CENTRAL
1421,284,2025-03-17 11:18:01,DELIVERED,SOUTH
1422,274,2026-05-08 11:00:36,DELIVERED,SOUTH
1423,325,2024-12-07 13:26:01,SHIPPED,WEST
1424,165,2024-05-21 15:21:10,DELIVERED,CENTRAL
1425,498,2024-07-12 12:03:20,PLACED,WEST
1426,170,2024-09-26 14:09:21,RETURNED,EAST
1427,316,2025-11-07 01:10:53,DELIVERED,CENTRAL
1428,238,2024-06-04 21:56:18,CANCELLED,WEST
1429,394,2025-08-13 13:29:25,PLACED,EAST
1430,448,2026-03-24 21:43:36,DELIVERED,NORTH
1431,453,2024-11-15 04:27:40,DELIVERED,NORTH
1432,387,2024-09-18 13:43:22,DELIVERED,SOUTH
1433,281,2025-01-21 10:39:21,DELIVERED,SOUTH
1434,25,2026-05-25 01:41:09,SHIPPED,NORTH
1435,399,2026-06-07 00:00:00,DELIVERED,WEST
1436,457,2025-10-20 21:00:14,PLACED,EAST
1437,267,2026-01-13 08:55:10,SHIPPED,SOUTH
1438,544,2024-10-31 00:40:50,CANCELLED,WEST
1439,93,2024-09-03 00:00:00,PLACED,CENTRAL
1440,262,2025-12-04 20:49:24,PLACED,SOUTH
1441,191,2024-12-21 21:02:40,DELIVERED,SOUTH
1442,95,2024-03-22 00:09:49,DELIVERED,SOUTH
