item_id,order_id,product_id,quantity,unit_price,discount_percent
3924,1552,330,5,15013.35,30.8
3925,1552,446,2,8602.8,7.2
3926,1553,97,1,24042.06,24.5
3927,1553,435,1,18555.3,14.3
3928,1553,475,5,19244.38,7.0
3929,1554,310,5,21605.07,31.9
3930,1554,536,3,3217.01,33.6
3931,1555,320,5,23709.7,18.9
3932,1556,489,2,10194.81,4.8
3933,1556,211,5,27354.93,19.7
3934,1556,229,3,309.91,39.9
3935,1556,105,3,7910.93,49.4
3936,1557,350,5,12093.32,39.9
3937,1557,187,1,12425.48,8.9
3938,1557,133,1,13895.11,12.4
3939,1557,311,2,18906.59,14.9
3940,1558,466,-1,10697.97,44.2
3941,1558,30,3,21305.86,47.7
3942,1558,335,4,9440.86,23.0
3943,1559,118,4,13127.66,24.8
3944,1559,232,2,10569.41,14.3
3945,1559,256,2,27612.96,18.1
3946,1560,550,2,26410.74,40.3
3947,1560,122,4,12775.14,41.5
3948,1560,397,1,24241.6,4.9
3949,1561,34,3,20240.13,23.1
3950,1562,82,5,24598.82,11.8
3951,1562,174,5,7586.99,28.0
3952,1563,102,4,2297.23,44.3
3953,1564,108,2,24844.74,30.1
3954,1564,330,1,20466.34,14.1
3955,1564,395,3,518.87,26.3
3956,1564,514,1,23820.63,48.5
3957,1565,171,3,24860.71,30.3
3958,1565,46,3,16719.87,14.8
3959,1566,251,3,3889.76,20.8
3960,1566,476,4,28988.55,26.2
3961,1567,244,2,29721.68,2.2
3962,1567,395,-1,11015.17,27.2
3963,1568,539,5,503.9,35.0
3964,1569,1,2,13736.33,7.7
3965,1570,537,2,401.42,3.5
3966,1570,491,5,1969.38,38.2
3967,1570,165,2,28192.18,10.3
3968,1570,159,4,11416.01,32.4
3969,1571,116,3,25551.49,34.8
3970,1571,376,5,1879.32,0.1
3971,1572,466,2,24971.44,34.7
3972,1572,138,2,19899.9,20.4
3973,1573,244,4,6086.97,29.1
3974,1573,314,5,14671.1,32.8
3975,1573,172,3,18309.31,2.7
3976,1574,236,5,15174.15,22.8
3977,1574,246,5,19518.82,13.1
3978,1575,529,1,19912.1,1.3
3979,1575,100,5,14698.67,10.4
3980,1576,420,5,18083.4,37.9
3981,1576,89,5,8999.92,21.4
3982,1577,161,5,18492.65,36.5
3983,1577,44,3,25539.21,46.1
3984,1577,192,1,16916.49,30.8
3985,1578,485,5,8458.92,39.2
3986,1579,549,1,25265.85,28.8
3987,1579,496,2,16623.55,39.0
3988,1579,277,3,22077.07,42.0
3989,1580,190,1,2501.97,45.2
3990,1580,22,2,28936.22,32.9
3991,1580,58,4,9713.15,7.3
3992,1580,24,2,9972.26,49.7
3993,1581,432,5,8129.2,40.9
3994,1581,513,1,3207.85,34.7
3995,1581,26,2,23433.88,19.0
3996,1582,280,3,23563.19,33.9
3997,1582,192,-2,3571.07,34.6
3998,1583,460,1,18682.65,18.0
3999,1583,143,4,26936.44,41.9
4000,1583,316,4,8736.47,19.3
4001,1583,276,1,28323.37,26.6
4002,1584,451,5,2925.26,39.2
4003,1584,136,4,7570.39,32.0
4004,1584,550,1,15196.21,41.0
4005,1585,47,1,9549.34,43.4
4006,1585,158,3,13754.96,10.7
4007,1586,192,4,10861.6,17.9
4008,1586,514,5,12467.28,16.2
4009,1586,492,5,10866.68,36.2
4010,1586,388,4,8094.46,48.4
4011,1587,538,5,14241.95,11.2
4012,1587,172,2,10367.79,13.1
4013,1587,411,3,25470.44,11.9
4014,1587,318,5,10538.75,29.2
4015,1588,295,1,20714.08,15.6
4016,1588,467,4,6439.05,9.8
4017,1588,7,5,27294.44,32.4
4018,1589,536,4,19485.14,9.9
4019,1590,373,5,15782.28,5.2
4020,1590,357,2,8735.45,30.8
4021,1590,334,4,21592.14,4.0
4022,1590,287,-1,21443.47,18.9
4023,1591,302,5,18749.24,0.1
4024,1591,199,3,18148.08,21.9
4025,1591,389,2,20565.11,28.7
4026,1591,53,3,29964.61,10.3
4027,1592,492,2,21488.34,20.9
4028,1592,400,1,21048.27,26.3
4029,1592,530,4,11554.67,48.4
4030,1593,537,5,12486.36,15.9
4031,1593,58,4,25133.1,36.8
4032,1593,300,1,25800.27,9.7
4033,1594,138,1,11178.23,34.8
4034,1595,307,3,27800.48,31.1
4035,1595,64,4,12761.43,16.0
4036,1595,144,1,19247.47,20.8
4037,1595,545,1,14930.33,12.1
4038,1596,112,2,10521.75,45.9
4039,1596,533,2,22971.21,49.5
4040,1597,177,5,1768.26,37.5
4041,1597,207,3,25117.18,3.9
4042,1597,181,4,29815.12,40.5
4043,1598,277,3,17948.18,25.7
4044,1598,213,2,14924.88,2.7
4045,1598,341,4,7767.42,45.1
4046,1598,106,5,22333.95,2.2
4047,1599,3,3,6314.38,14.0
4048,1599,497,2,19521.63,48.3
4049,1599,398,2,7444.59,18.3
4050,1599,238,4,19185.7,29.6
4051,1600,39,1,8142.62,32.0
4052,1600,176,3,25648.44,4.8
4053,1600,339,2,20089.63,46.1
4054,1600,155,3,21933.63,39.7
4055,1601,549,2,24676.2,49.6
4056,1601,373,4,4697.58,8.4
4057,1601,174,3,27835.26,46.6
4058,1602,47,1,29803.03,30.6
4059,1602,416,-2,19715.09,45.6
4060,1603,485,2,5970.0,2.6
4061,1603,373,3,12623.02,39.7
4062,1604,225,3,12115.17,25.5
4063,1604,343,1,15821.89,7.7
4064,1605,215,4,17437.48,2.1
4065,1605,450,3,14701.1,48.0
4066,1605,305,2,27232.45,0.2
4067,1606,416,-3,8739.32,15.2
4068,1606,398,3,884.16,22.7
4069,1607,16,4,10475.6,16.2
4070,1607,342,5,19051.61,37.4
4071,1607,423,3,16093.73,19.8
4072,1608,137,1,7636.52,0.9
4073,1608,168,1,17267.2,43.4
4074,1608,207,5,14133.03,42.3
4075,1608,174,2,11515.87,12.1
4076,1609,94,2,25017.44,48.8
4077,1610,408,2,6567.31,27.7
4078,1610,112,1,8160.11,35.8
4079,1611,295,2,7911.31,29.7
4080,1611,338,2,768.54,11.6
4081,1612,58,-1,3969.44,26.3
4082,1612,16,5,19812.89,8.1
4083,1613,341,4,17058.52,35.7
4084,1613,63,2,22792.08,30.2
4085,1614,120,5,8316.41,36.8
4086,1614,497,3,1774.54,38.4
4087,1614,421,5,26059.19,22.9
4088,1614,189,2,11341.32,45.3
4089,1615,194,-2,1288.32,2.7
4090,1616,244,4,28457.59,45.5
4091,1616,386,3,12749.85,42.0
4092,1617,432,2,12936.72,29.4
4093,1617,71,5,20088.47,28.6
4094,1618,466,5,4770.37,14.0
4095,1618,201,2,5056.04,49.6
4096,1618,187,2,5984.12,36.0
4097,1618,308,5,28170.44,16.3
4098,1619,223,1,11604.98,24.3
4099,1619,346,-3,25867.75,14.6
4100,1620,99,3,2324.87,15.6
4101,1621,190,3,11697.33,33.8
4102,1621,159,5,6693.43,35.3
4103,1622,36,5,20777.86,9.8
4104,1622,287,3,3476.81,46.2
4105,1622,425,5,24588.08,36.4
4106,1623,213,5,11019.81,31.2
4107,1623,535,5,746.79,12.1
4108,1624,275,4,10906.11,17.3
4109,1625,354,2,22257.62,34.0
4110,1625,489,-2,233.91,21.1
4111,1626,447,3,15138.36,14.9
4112,1627,292,1,8139.43,12.5
4113,1627,478,4,26096.23,2.1
4114,1627,359,4,17184.15,33.2
4115,1627,173,1,22413.77,16.6
4116,1628,378,1,23899.85,37.3
4117,1628,271,3,10717.09,20.5
4118,1629,74,4,12684.34,32.2
4119,1629,147,-3,28014.49,41.4
4120,1629,433,3,17095.88,15.1
4121,1630,255,3,5198.71,14.5
4122,1631,204,3,25525.34,36.6
4123,1631,160,4,19054.26,14.7
4124,1631,25,1,20895.11,45.3
4125,1632,490,3,5782.92,6.0
4126,1632,73,3,20307.08,46.8
4127,1633,31,1,22448.46,9.3
4128,1633,374,2,22155.07,38.6
4129,1634,455,1,13102.49,32.5
4130,1634,289,3,8526.12,25.3
4131,1634,449,2,1206.71,49.1
4132,1635,472,1,21978.93,36.7
4133,1636,139,3,15758.97,0.5
4134,1637,305,4,9290.97,29.3
4135,1637,132,-2,7759.69,3.5
4136,1637,108,1,13235.71,34.9
4137,1637,116,3,27533.71,8.6
4138,1638,291,2,586.66,47.9
4139,1639,58,1,13806.77,33.6
4140,1639,272,2,2343.69,40.0
4141,1639,88,1,6589.1,18.2
4142,1640,325,-2,13401.68,40.5
4143,1640,40,3,3568.87,26.1
4144,1640,397,1,10030.73,1.1
4145,1640,426,3,21609.37,46.6
4146,1641,53,5,11709.62,5.2
4147,1641,160,1,2470.25,35.5
4148,1641,67,4,25397.47,12.8
4149,1641,351,5,5864.96,5.6
4150,1642,108,4,5684.57,15.9
4151,1642,432,1,14953.66,25.0
4152,1642,334,2,306.2,7.3
4153,1642,11,5,19473.73,15.3
4154,1643,308,4,21604.39,1.7
4155,1643,21,5,3937.03,38.3
4156,1644,241,1,27690.4,29.1
4157,1644,418,5,7202.81,3.7
4158,1645,276,1,24358.99,30.6
4159,1646,169,5,13604.94,35.4
4160,1647,190,3,22016.16,16.8
4161,1647,529,3,18716.41,40.0
4162,1648,197,2,12214.73,13.0
4163,1648,306,2,16023.14,35.5
4164,1648,339,4,25211.42,44.7
4165,1649,86,1,28570.61,8.6
4166,1650,480,2,674.98,21.3
4167,1650,152,5,15547.98,33.2
4168,1651,470,5,20765.86,6.7
4169,1651,520,5,18329.42,11.2
4170,1651,69,2,5810.76,38.1
4171,1651,12,4,17332.37,2.7
4172,1652,255,4,19323.67,0.8
4173,1652,443,2,17729.95,48.4
4174,1653,144,4,1832.58,34.1
4175,1654,434,1,20234.9,31.2
4176,1654,114,2,19782.84,33.6
4177,1654,90,4,26955.75,10.8
4178,1654,21,5,12580.86,44.4
4179,1655,224,4,21096.06,32.1
4180,1655,355,1,23782.14,17.0
4181,1656,539,1,10258.79,46.1
4182,1657,224,5,5685.88,2.4
4183,1658,360,3,26745.08,46.4
4184,1659,80,3,6414.36,3.3
4185,1659,295,1,21005.07,29.8
4186,1659,70,5,18339.61,2.1
4187,1660,95,3,18377.84,26.8
4188,1660,121,5,7979.47,0.7
4189,1660,517,1,13552.57,14.0
4190,1660,113,1,29225.09,38.3
4191,1661,450,1,8444.39,41.3
4192,1661,341,2,22160.54,5.3
4193,1661,381,3,19374.27,33.2
4194,1661,24,2,18661.76,2.6
4195,1662,404,5,1860.75,21.2
4196,1662,37,4,13318.91,18.0
4197,1663,484,3,7525.16,33.1
4198,1663,377,4,8605.19,29.9
4199,1663,209,1,15591.8,8.5
4200,1663,333,1,22900.33,35.8
4201,1664,505,1,191.47,31.7
4202,1664,92,1,15133.06,42.4
4203,1665,100,5,835.17,23.2
4204,1665,415,5,16089.58,39.8
4205,1665,10,4,12017.72,28.1
4206,1666,406,1,8492.82,39.2
4207,1666,267,4,21553.91,21.7
4208,1666,320,2,20714.93,49.3
4209,1666,273,4,4053.79,5.2
4210,1667,276,1,22395.42,9.0
4211,1667,39,4,10735.45,16.6
4212,1667,174,1,21247.99,29.4
4213,1668,520,5,13548.69,13.7
4214,1668,411,5,28905.34,26.6
4215,1668,257,5,8891.68,22.0
4216,1668,223,3,9179.46,11.2
4217,1669,452,1,18652.37,42.3
4218,1669,238,4,10249.57,38.9
4219,1670,314,2,19652.35,9.0
4220,1670,454,1,4837.59,46.6
4221,1670,402,4,16162.87,39.8
4222,1670,222,2,8932.54,36.2
4223,1671,325,2,3429.72,40.7
4224,1672,413,1,11405.02,44.6
4225,1672,5,5,26579.79,22.3
4226,1672,536,3,3970.1,18.5
4227,1672,419,5,4010.79,28.8
4228,1673,257,3,631.1,11.6
4229,1673,43,4,5889.79,44.2
4230,1673,308,3,11372.62,47.4
4231,1674,24,5,11799.94,2.2
4232,1674,536,4,23830.31,49.4
4233,1674,123,5,21319.28,11.1
4234,1674,264,2,762.57,0.8
4235,1675,44,5,20911.09,25.8
4236,1676,78,5,21352.53,31.9
4237,1677,245,1,5462.52,26.4
4238,1677,284,3,10477.17,37.7
4239,1678,205,1,9199.15,24.6
4240,1678,509,3,4426.7,17.5
4241,1679,316,2,17885.51,41.3
4242,1679,228,1,13354.18,21.4
4243,1679,539,3,10088.06,1.7
4244,1679,137,3,14576.44,45.4
4245,1680,62,4,2132.07,9.0
4246,1680,226,3,2627.6,17.8
4247,1680,402,4,22064.07,7.5
4248,1680,464,4,21292.61,32.1
4249,1681,271,5,10326.47,22.2
4250,1681,248,4,20467.57,37.2
4251,1682,208,4,981.53,24.6
4252,1682,62,1,17904.44,15.3
4253,1682,397,1,1935.92,36.4
4254,1682,70,4,20330.43,39.5
4255,1683,437,5,14268.65,23.9
4256,1683,130,1,4108.58,14.9
4257,1683,457,1,8565.29,5.7
4258,1684,463,1,23408.71,26.6
4259,1684,280,4,24571.65,39.9
4260,1685,351,4,5444.49,18.5
4261,1685,186,3,514.89,39.0
4262,1685,229,5,22703.98,48.5
4263,1685,386,4,10901.34,17.9
4264,1686,409,2,5517.97,2.5
4265,1686,306,4,1105.43,12.9
4266,1687,507,2,18348.99,48.9
4267,1687,408,1,2135.06,28.1
4268,1687,367,4,23198.13,43.7
4269,1688,457,2,15392.13,16.6
4270,1688,64,5,13577.24,42.6
4271,1689,531,3,6818.83,6.6
4272,1689,239,4,26967.81,12.0
4273,1689,278,3,26198.2,8.8
4274,1690,63,5,22963.09,15.1
4275,1690,160,5,11618.55,36.2
4276,1690,266,5,19124.5,2.3
4277,1691,411,3,13231.97,23.3
4278,1691,205,4,16541.13,9.7
4279,1691,262,5,2643.81,44.5
4280,1691,179,4,4790.11,37.0
4281,1692,388,2,22287.37,36.1
4282,1692,486,3,699.57,32.0
4283,1693,78,4,26027.29,35.9
4284,1693,121,3,22427.29,33.1
4285,1694,492,2,9429.41,28.5
4286,1694,403,2,3866.17,24.7
4287,1694,177,5,12765.87,2.1
4288,1694,78,1,11833.45,22.2
4289,1695,532,3,13737.52,18.5
4290,1695,368,3,29897.98,29.9
4291,1695,472,1,23575.91,9.5
4292,1696,229,2,7608.92,13.5
4293,1697,490,3,15585.03,9.3
4294,1697,99,1,16765.41,41.3
4295,1697,68,4,2853.16,30.2
4296,1698,462,4,13740.7,32.7
4297,1699,120,4,27062.13,14.9
4298,1699,215,2,5875.59,44.5
4299,1700,358,2,28833.82,12.2
4300,1700,331,2,24478.98,4.4
4301,1701,165,3,20973.42,22.6
4302,1702,300,5,10809.14,28.5
4303,1703,483,4,155.7,21.4
4304,1703,44,2,11153.76,9.8
4305,1703,239,3,24068.2,10.8
4306,1703,98,4,24157.78,43.2
4307,1704,483,4,7134.66,31.6
4308,1704,523,3,21608.75,44.9
4309,1704,528,1,1007.71,20.2
4310,1704,236,2,23541.15,43.0
4311,1705,143,1,8315.14,43.4
4312,1705,28,2,18518.11,43.2
4313,1706,92,2,8064.05,13.1
4314,1707,350,4,16290.7,8.5
4315,1707,52,2,15128.92,6.7
4316,1708,97,1,6544.36,7.6
4317,1709,42,1,23452.07,47.5
4318,1709,108,3,18688.19,47.0
4319,1710,437,4,15434.45,47.5
4320,1710,81,1,283.35,48.6
4321,1710,446,3,26118.12,26.0
4322,1710,63,2,3643.31,43.5
4323,1711,217,-2,14858.65,9.8
4324,1711,247,1,3679.53,49.3
4325,1711,427,3,18621.55,37.0
4326,1712,84,1,17929.82,42.1
4327,1712,486,5,23999.82,2.4
4328,1713,241,1,14754.14,20.8
4329,1714,19,3,16306.79,10.2
4330,1714,378,5,29703.27,44.5
4331,1715,431,1,3311.7,4.1
4332,1716,427,3,6385.34,15.0
4333,1716,19,2,19691.14,44.7
4334,1717,213,4,1097.82,5.8
4335,1717,130,2,24142.42,49.2
4336,1717,61,3,6691.12,39.7
4337,1717,4,4,22376.06,46.4
4338,1718,308,4,1392.03,20.6
4339,1719,331,5,21993.36,8.1
4340,1719,365,3,26778.58,31.9
4341,1719,100,3,3082.3,45.6
4342,1720,379,1,7109.93,32.2
4343,1720,204,4,24448.27,20.0
4344,1721,28,3,20325.89,42.5
4345,1721,369,1,7908.71,49.8
4346,1721,159,2,17738.46,1.6
4347,1721,75,5,17650.43,7.1
4348,1722,496,5,1448.06,23.9
4349,1722,527,4,6263.89,4.1
4350,1722,205,5,23724.32,20.5
4351,1723,532,4,7635.07,22.9
4352,1723,364,2,7764.71,1.1
4353,1723,211,1,27733.59,0.7
4354,1724,74,2,21341.46,35.5
4355,1725,507,1,1212.4,13.8
4356,1726,312,3,15239.46,5.2
4357,1726,112,5,8604.24,16.3
4358,1726,139,2,21021.58,19.3
4359,1727,370,1,28109.36,33.2
4360,1727,442,5,16307.96,3.1
4361,1727,81,1,18403.37,33.1
4362,1728,342,3,3325.37,40.3
4363,1729,114,3,15501.69,11.7
4364,1730,39,2,27949.47,20.6
4365,1730,416,1,11701.47,39.4
4366,1730,352,5,9027.27,4.4
4367,1731,2,2,21317.27,11.0
4368,1732,126,5,24785.18,16.9
4369,1733,400,5,21836.69,39.9
4370,1733,476,4,15197.74,5.0
4371,1733,252,3,11853.14,8.5
4372,1734,499,5,19330.2,15.7
4373,1735,525,5,11079.7,30.7
4374,1735,14,3,4938.14,32.1
4375,1736,237,4,5455.91,1.3
4376,1736,407,2,14059.25,47.7
4377,1736,157,1,24997.08,18.6
4378,1736,340,3,22260.59,45.3
4379,1737,383,1,16599.11,29.6
4380,1738,172,3,4302.77,4.8
4381,1738,435,5,9234.02,13.2
4382,1738,263,2,17039.09,3.0
4383,1739,24,4,29670.65,19.2
4384,1739,159,2,21597.92,7.3
4385,1740,344,2,3290.02,18.1
4386,1740,503,4,4201.86,18.6
4387,1740,529,1,26522.95,14.0
4388,1741,225,-1,3482.33,3.3
4389,1742,310,4,19301.59,25.1
4390,1742,315,1,28939.27,18.6
4391,1742,190,5,4228.99,6.7
4392,1742,86,4,803.76,33.0
4393,1743,55,4,18416.0,36.8
4394,1743,314,4,20905.36,17.6
4395,1743,478,4,19474.18,15.3
4396,1743,410,3,560.98,22.4
4397,1744,297,4,5781.01,28.2
4398,1744,390,1,13342.49,45.5
4399,1744,463,3,15023.17,2.4
4400,1744,172,3,19086.43,6.4
4401,1745,68,4,24455.33,48.7
4402,1746,146,2,7140.54,35.9
4403,1746,132,5,2662.82,15.2
4404,1746,379,4,26860.19,47.5
4405,1747,416,1,14683.37,5.6
4406,1747,483,5,9982.01,3.4
4407,1747,315,3,14873.23,45.1
4408,1747,424,5,1894.86,9.9
4409,1748,330,5,12079.44,9.1
4410,1749,134,3,10233.66,25.5
4411,1749,216,3,21366.7,37.0
4412,1749,413,4,2168.76,14.1
4413,1750,355,4,18849.46,3.4
4414,1750,27,4,15905.67,31.6
4415,1750,532,1,4768.84,24.4
4416,1750,24,5,18111.21,8.5
4417,1751,237,4,28710.84,14.3
4418,1751,453,4,23595.91,36.7
4419,1751,210,5,15768.36,20.4
4420,1752,502,3,24726.51,23.2
4421,1752,452,4,29174.28,37.0
4422,1753,129,2,19302.34,32.0
4423,1753,474,5,3226.18,20.8
4424,1753,241,3,3715.15,10.7
4425,1754,284,5,13757.49,40.4
4426,1754,361,5,23532.2,3.1
4427,1754,352,1,24989.48,31.5
4428,1755,346,1,14599.53,5.2
4429,1755,216,1,4625.44,8.6
4430,1755,28,2,3342.45,9.2
4431,1756,392,3,11044.22,39.4
4432,1756,459,2,9862.82,41.9
4433,1756,131,3,19076.17,17.8
4434,1757,160,3,6559.19,15.4
4435,1757,414,2,23485.03,1.2
4436,1757,316,3,2278.04,20.9
4437,1758,43,1,28623.55,43.8
4438,1758,469,3,15455.08,21.0
4439,1758,166,4,28522.83,22.0
4440,1758,386,1,17249.97,49.6
4441,1759,351,5,5934.32,9.0
4442,1760,2,5,11709.21,31.4
4443,1760,433,3,27466.67,26.0
4444,1760,356,3,3885.52,19.8
4445,1761,74,2,1092.3,28.5
4446,1761,106,1,8994.53,47.4
4447,1761,28,2,28372.93,4.8
4448,1762,123,4,14236.02,39.6
4449,1762,478,4,921.13,26.2
4450,1762,323,1,28484.66,33.9
4451,1763,277,4,24821.58,45.1
4452,1763,183,1,27959.93,22.9
4453,1764,147,5,26124.21,45.6
4454,1764,478,4,14650.48,14.7
4455,1765,34,4,20063.62,26.5
4456,1765,85,5,22913.1,25.8
4457,1765,498,1,24215.79,1.7
4458,1765,402,5,4596.76,10.4
4459,1766,373,4,14864.52,2.2
4460,1766,169,5,24076.46,19.9
4461,1767,192,5,12033.75,12.5
4462,1767,271,1,27795.39,35.6
4463,1768,108,2,14065.78,12.4
4464,1768,406,5,14117.98,6.6
4465,1768,376,3,20143.12,3.9
4466,1768,333,1,9424.91,33.5
4467,1769,52,5,25733.31,33.1
4468,1770,270,1,22751.71,13.3
4469,1770,301,1,5092.01,33.0
4470,1770,85,1,9971.46,10.3
4471,1771,173,3,11970.03,13.4
4472,1771,244,4,387.32,26.9
4473,1771,462,3,26182.5,4.3
4474,1771,192,4,9674.75,19.6
4475,1772,181,4,18195.54,38.0
4476,1772,191,4,15309.54,5.7
4477,1773,176,5,2407.63,29.8
4478,1773,466,2,4009.14,42.4
4479,1773,183,3,7478.2,12.9
4480,1774,339,3,20421.12,8.1
4481,1774,490,3,25235.5,44.9
4482,1774,400,2,13136.32,0.7
4483,1774,89,2,7123.51,33.1
4484,1775,527,2,14209.94,10.9
4485,1776,361,5,5556.97,19.5
4486,1777,392,3,12570.68,11.9
4487,1777,531,-1,24365.84,24.2
4488,1777,25,5,6131.23,20.5
4489,1777,23,3,14163.14,0.3
4490,1778,37,4,24071.53,13.2
4491,1778,241,2,24153.84,14.4
4492,1779,511,2,20588.63,49.5
4493,1779,234,5,8421.81,28.5
4494,1780,162,2,18361.25,36.4
4495,1780,511,4,21955.78,43.6
4496,1780,427,2,22584.92,1.5
4497,1781,179,1,18955.68,33.4
4498,1781,528,5,861.11,40.0
4499,1781,88,1,18033.99,28.1
4500,1781,354,1,18786.63,11.6
4501,1782,449,3,9946.36,6.4
4502,1782,151,5,7843.85,19.5
4503,1783,138,2,3147.07,15.8
4504,1783,496,2,9670.57,38.9
4505,1784,193,1,21168.18,19.7
4506,1784,191,1,12720.28,27.3
4507,1784,454,3,25013.99,39.2
4508,1784,260,2,6058.91,21.3
4509,1785,350,3,25330.64,32.1
4510,1786,405,1,15409.88,10.6
4511,1786,313,1,13658.89,9.7
4512,1786,491,5,21323.69,26.9
4513,1786,68,3,27800.14,43.0
4514,1787,223,1,29101.2,22.9
4515,1787,444,4,19499.27,18.0
4516,1787,521,5,2349.31,47.9
4517,1787,349,4,17600.51,20.3
4518,1788,142,3,17205.81,28.7
4519,1788,203,1,25441.63,11.7
4520,1789,276,3,29217.67,14.8
4521,1790,429,2,3677.26,23.4
4522,1791,280,2,20423.84,6.6
4523,1791,152,5,25257.92,9.6
4524,1791,186,5,944.84,11.6
4525,1792,209,2,17768.55,18.3
4526,1792,107,5,9875.15,25.3
4527,1792,465,2,14271.26,1.2
4528,1792,335,3,2718.55,10.9
4529,1793,207,1,18202.82,48.2
4530,1793,302,4,6983.98,40.3
4531,1793,231,3,13442.56,4.3
4532,1793,68,3,25974.0,10.6
4533,1794,332,4,16380.86,48.2
4534,1794,310,2,1074.91,46.2
4535,1795,261,1,5294.35,25.6
4536,1795,350,4,3643.04,27.8
4537,1796,527,4,22332.2,18.5
4538,1797,201,4,10227.49,10.0
4539,1797,110,4,3418.27,11.2
4540,1797,310,3,25476.22,4.1
4541,1798,440,3,8253.87,11.3
4542,1799,496,2,11538.34,3.9
4543,1800,266,3,28901.49,40.2
4544,1800,496,4,23704.1,40.8
4545,1800,5,1,19925.07,19.4
4546,1800,428,2,29619.56,21.3
4547,1801,54,4,5174.13,9.8
4548,1801,280,1,19381.38,44.4
4549,1802,322,1,26670.64,44.2
4550,1802,395,2,19181.8,17.2
4551,1802,265,4,29237.51,16.3
4552,1802,504,-2,25154.04,21.7
4553,1803,240,4,3858.44,18.9
4554,1803,279,3,13256.21,40.9
4555,1803,51,5,8898.75,12.9
4556,1804,64,1,6620.24,16.5
4557,1804,362,5,22696.48,9.3
4558,1804,402,2,4542.21,31.0
4559,1805,498,3,16119.87,34.2
4560,1805,525,5,3331.33,30.3
4561,1805,222,4,12337.87,25.6
4562,1805,317,4,21138.03,32.9
4563,1806,146,3,6874.81,34.6
4564,1806,343,4,5381.4,24.9
4565,1807,473,4,11190.34,10.6
4566,1808,341,3,24222.98,21.2
4567,1808,356,5,10172.88,38.9
4568,1808,200,3,16189.76,11.8
4569,1809,473,5,10072.41,34.7
4570,1810,125,5,9046.17,11.0
4571,1810,458,5,21173.93,13.2
4572,1810,210,3,7647.76,36.1
4573,1811,412,4,4496.26,45.5
4574,1812,507,3,4850.64,33.5
4575,1812,268,4,29755.28,39.5
4576,1812,34,3,27635.02,21.6
4577,1813,52,4,17153.12,30.4
4578,1813,464,1,17525.09,19.8
4579,1814,101,2,8486.66,40.2
4580,1814,290,1,8231.19,35.6
4581,1814,24,1,15449.88,28.2
4582,1815,54,1,22736.18,10.5
4583,1815,147,-1,17595.77,17.8
4584,1816,96,3,27096.01,41.4
4585,1817,181,2,14499.35,9.4
4586,1817,57,3,18434.59,45.8
4587,1817,356,3,9467.91,46.4
4588,1817,380,2,24758.34,11.6
4589,1818,252,4,10345.23,28.5
4590,1818,315,3,16887.47,39.6
4591,1819,302,1,12724.95,2.5
4592,1819,92,3,19878.28,37.0
4593,1820,207,5,7368.28,49.8
4594,1821,497,2,6196.32,35.9
4595,1822,44,2,24975.81,5.0
4596,1822,465,2,2851.46,19.1
4597,1823,445,5,5032.37,11.0
4598,1824,473,1,16366.41,47.4
4599,1824,534,2,27560.3,27.9
4600,1824,117,5,20429.74,45.5
4601,1824,87,2,23952.67,33.5
4602,1825,461,4,9357.31,33.0
4603,1825,325,5,19698.99,9.5
4604,1825,246,4,20849.53,26.2
4605,1826,402,1,19940.51,11.6
4606,1826,167,5,4402.34,11.3
4607,1827,354,-1,18085.04,1.2
4608,1827,78,3,23036.43,6.9
4609,1827,268,5,7321.74,17.0
4610,1827,329,1,834.3,42.5
4611,1828,232,4,29108.77,16.0
4612,1828,226,3,16253.19,2.6
4613,1828,219,3,17336.82,19.6
4614,1828,533,2,7140.56,27.9
4615,1829,340,1,29461.68,35.0
4616,1829,187,3,20388.74,15.1
4617,1829,28,3,14789.49,7.1
4618,1830,278,5,25678.84,23.3
4619,1830,59,2,5184.84,36.1
4620,1830,376,3,18498.76,2.7
4621,1830,108,3,22471.58,31.4
4622,1831,77,2,5360.8,34.6
4623,1831,27,1,6963.6,24.3
4624,1832,57,5,13671.08,29.8
4625,1833,335,4,1769.58,2.8
4626,1833,366,4,23126.72,46.6
4627,1833,118,2,21088.22,39.8
4628,1833,160,1,14062.1,21.5
4629,1834,121,4,4895.33,42.7
4630,1834,169,3,17355.4,35.9
4631,1835,377,4,4872.61,29.0
4632,1835,408,3,25364.89,1.6
4633,1836,305,2,22854.02,21.4
4634,1836,77,4,22849.23,45.4
4635,1836,306,2,10530.63,20.9
4636,1837,521,4,13165.34,29.2
4637,1837,363,3,20341.8,24.3
4638,1837,439,-1,16866.02,43.1
4639,1838,406,5,12465.39,14.0
4640,1839,69,1,9459.16,6.9
4641,1839,102,3,12443.62,22.8
4642,1839,384,2,12800.06,18.9
4643,1840,366,4,25193.93,34.6
4644,1840,48,2,15265.82,39.1
4645,1840,49,5,11201.29,35.8
4646,1840,307,2,22914.46,16.5
4647,1841,29,2,3386.13,38.3
4648,1841,162,5,473.95,29.0
4649,1842,272,4,7380.08,47.8
4650,1842,392,3,15393.7,13.2
4651,1842,138,1,9521.93,4.9
4652,1843,283,5,9463.11,44.9
4653,1843,379,2,10011.75,43.2
4654,1843,247,5,18856.73,30.1
4655,1844,444,2,28325.24,46.1
4656,1845,147,3,2467.12,49.6
4657,1845,137,1,2065.7,4.5
4658,1845,485,5,13779.62,38.3
